period,ugs_id,network_id,N_interactions,P_plants,A_pollinators,L_links,singleton_rate,connectance,link_evenness,H2_specialization,WNODF_nestedness,plants_recorded,plant_records_rows,availability_sum,availability_n_nonmissing,share_interactions_species_id,share_taxa_species_id,share_bee_interactions,ugs_type,site_name,lat,lon,plant_trait_node_cov,plant_trait_weighted_cov,alien_share_unweighted,alien_share_weighted,flower_color_richness,symmetry_richness,pollination_syndrome_richness,plant_height_range,flowering_start_range,poll_trait_node_cov,poll_trait_weighted_cov,bee_trait_weighted_cov,bee_itd_range,bee_tongue_range,lecty_richness,nesting_richness,sociality_richness,botgarden_overlap_node,botgarden_overlap_weighted,s_N,s_P,s_A,s_L,s_singletons,s_species_id,score_richness,score_completeness,s_connectance,s_evenness,s_H2,score_structure,s_plant_traits_cov,s_bee_traits_cov,score_trait_coverage,s_color_rich,s_symm_rich,s_syn_rich,s_height_rng,s_flow_rng,score_plant_trait_breadth,s_itd_rng,s_tong_rng,s_lecty_rich,s_nest_rich,s_soc_rich,score_bee_trait_breadth,score_trait_breadth,score_overall_noBG
A,38,A_38,22,8,12,17,0.7647058823529411,0.17708333333333334,0.9714028604103718,0.7837717811160824,NA,21,23,3420,15,0.9545454545454546,0.9166666666666666,0.9090909090909091,Park,Park Pfingstweid,47.3879955,8.51274138,1,1,0.125,0.18181818181818182,3,2,3,0.4716969037145655,6,0.8333333333333334,0.8636363636363636,0.95,5.13,10.72434204795349,1,3,4,NA,NA,0.1730769230769231,0.4166666666666667,0.4166666666666669,0.36526946107784436,0.5361131794489951,0.8026132888518211,0.34291992937202526,0.6693632341504081,0.1915368202277591,0.9130591468454721,0.5753973068075681,0.5599977579602664,1,0.6043010752688169,0.8021505376344085,0.25,1,1,0.03196547829323995,1,0.656393095658648,1,0.9963028308220614,0,0.5,0.75,0.6492605661644123,0.6528268309115302,0.540645546009246
C,29,C_29,18,7,11,14,0.8571428571428571,0.18181818181818182,0.9493124544147957,0.8152680400466737,NA,31,34,897,16,1,1,0.9444444444444444,Garden,Bühlwiesenstrasse,47.41697,8.5472,1,1,0,0,4,2,2,0.8260517424242425,6,0.9090909090909091,0.9444444444444444,1,3.914407407407408,8.469106124845204,2,3,4,NA,NA,0.13034188034188035,0.3333333333333333,0.36458333333333354,0.27544910179640725,0.32549728752260415,1,0.2759269122012386,0.662748643761302,0.203391119051399,0.8459000263409212,0.6372458316506405,0.5621789923476536,1,1,1,0.5,1,0.5,0.07307938856125828,1,0.6146158777122517,0.7184044472308624,0.7137144348340998,0.5,0.5,0.75,0.6364237764129924,0.6255198270626221,0.539799325191166
B,15,B_15,34,7,7,12,0.5833333333333334,0.24489795918367346,0.8485186924391224,0.596241369442253,NA,25,25,1574,15,1,1,0.9705882352941176,Real estate,Stüssistrasse,47.3933,8.54002,1,1,0.14285714285714285,0.2647058823529412,3,2,1,0.179522686310707,1,1,1,1,2.137210924369748,6.495484107465003,2,3,3,NA,NA,0.3012820512820513,0.3333333333333333,0.15625000000000008,0.21556886227544914,0.9493670886075951,1,0.25160856172270846,0.9746835443037976,0.36131941031817705,0.5394674325720747,0.20714787912791496,0.3693115740060556,1,1,1,0.25,1,0,0,0,0.25,0.2690429004728417,0.4664131771415952,0.5,0.5,0.5,0.4470912155228874,0.3485456077614437,0.5358314304268956
A,54,A_54,30,8,14,19,0.631578947368421,0.16964285714285715,0.9482442870413175,0.7086899195099048,NA,24,24,1542,12,0.8333333333333334,0.7857142857142857,0.43333333333333335,Ruderal,Herdernstrasse,47.3852502,8.50731145,0.875,0.9666666666666667,0.14285714285714285,0.1,4,2,2,8.736345527236356,2,0.5714285714285714,0.6666666666666666,1,2.4000000000000004,5.54718591802254,2,2,3,NA,NA,0.25854700854700857,0.4166666666666667,0.5208333333333336,0.42514970059880247,0.8394403730846106,0.2762487257900104,0.4052991772864528,0.5578445494373105,0.17290863636203926,0.8426525902653316,0.4279606733633493,0.48117396666357337,0.8427728613569322,1,0.921386430678466,0.5,1,0.5,0.9908687717870474,0.2,0.6381737543574095,0.33548873616034025,0.34758832980434085,0.5,0.25,0.5,0.38661541319293624,0.5123945837751729,0.5353120987808664
B,18,B_18,32,9,12,20,0.85,0.18518518518518517,0.8528185338052203,0.7537644023701076,3.4313725490196076,17,17,23212,12,0.96875,0.9166666666666666,0.75,Real estate,Färberstrasse,47.36174,8.54998,1,1,0.2222222222222222,0.09375,3,2,3,0.2443364215132685,5,0.8333333333333334,0.9375,0.9583333333333334,3.2,7.679670851956919,2,4,3,NA,NA,0.27991452991453,0.5,0.4166666666666669,0.4550898203592815,0.34177215189873433,0.8642966360856269,0.4129177542351196,0.6030343939921806,0.21182084265932066,0.552539784638128,0.516472463894135,0.4269443637305279,1,0.670250896057348,0.83512544802867406,0.25,1,1,0.005586048855348005,0.8,0.6111172097710696,0.5377675729898855,0.6147956276193091,0.5,0.75,0.5,0.5805126401218389,0.5958149249464543,0.5346659447510097
A,59,A_59,11,5,5,7,0.5714285714285714,0.28,0.9487695103589051,1,NA,14,14,2751,8,1,1,0.7272727272727273,Ruderal,Hofwiesenstrasse,47.4045952,8.53645843,1,1,0.2,0.18181818181818182,3,2,2,15.609677419354801,1,0.6,0.8181818181818182,1,1.8114999999999999,4.57334772295826,1,2,2,NA,NA,0.05555555555555556,0.16666666666666666,0.05208333333333336,0.06586826347305388,0.9764918625678123,1,0.08504345475715236,0.9882459312839061,0.44920185945839597,0.8442493710616977,1,0.7644837435066979,1,1,1,0.25,1,0.5,1,0,0.55,0.1866873668176059,0.22556323669756853,0,0.25,0.25,0.18245012070303487,0.3662250603515175,0.5329616357207986
C,60,C_60,79,6,7,13,0.7692307692307693,0.30952380952380953,0.5387240527462687,0.4824522730288727,NA,11,11,1092,9,1,1,1,Ruderal,Am Giessen,47.3996768,8.49474495,1,1,0,0,5,2,2,0.45711536395703095,2,1,1,1,3.718,8.43826091625753,1,4,4,NA,NA,0.7820512820512823,0.25,0.15625000000000008,0.2455089820359282,0.5258033106134372,1,0.35845256602180264,0.7629016553067186,0.5231184930375722,0,0,0.17437283101252407,1,1,1,0.75,1,0.5,0.03027365966492995,0.2,0.496054731932986,0.6687431198370161,0.7098494298785689,0,0.75,0.75,0.575718509943117,0.5358866209380515,0.5257059442157486
C,8,C_8,14,6,5,8,0.625,0.26666666666666666,0.897460200818325,0.8410226080635421,NA,21,21,312,7,1,1,0.9285714285714286,Allotment,Familiengartenverein Wiedikon,47.3591153,8.50162658610434,1,1,0.16666666666666666,0.21428571428571427,3,2,3,0.43629564486326644,5,1,1,1,3.718,8.098414457832181,1,3,2,NA,NA,0.08760683760683761,0.25,0.05208333333333336,0.09580838323353294,0.8544303797468357,1,0.12137463854342598,0.9272151898734178,0.41582015397102595,0.6882591143352617,0.6878195217934645,0.5972995966999174,1,1,1,0.25,1,1,0.027858058213731236,0.8,0.6155716116427462,0.6687431198370161,0.6672655633373487,0,0.5,0.25,0.4172017366348729,0.5163866741388096,0.5252265003109224
A,22,A_22,21,6,11,14,0.7142857142857143,0.21212121212121213,0.9440847282550953,0.7426769414707222,NA,18,22,754,12,1,1,0.7619047619047619,Real estate,Hägelerweg,47.36794,8.50046,1,1,0,0,4,2,2,0.6903374567099565,6,0.7272727272727273,0.8571428571428571,0.9411764705882353,3.784407407407408,8.297626343628624,2,2,4,NA,NA,0.16239316239316243,0.25,0.36458333333333354,0.27544910179640725,0.6509945750452081,1,0.2631063993807258,0.8254972875226041,0.27925863152269437,0.8300067244616155,0.49470025588703775,0.5346552039571159,1,0.5344718532574321,0.7672359266287161,0.5,1,0.5,0.05733318064925954,1,0.6114666361298519,0.6855341362460613,0.6922274605349442,0.5,0.25,0.75,0.5755523193562011,0.5935094777430265,0.5249766346189886
C,15,C_15,31,7,9,12,0.75,0.19047619047619047,0.7542516905788822,0.7293658680218983,NA,28,31,565,11,1,1,1,Real estate,Stüssistrasse,47.3933,8.54002,1,1,0,0,4,2,2,0.6851375,3,1,1,1,4.92,10.39282350541945,2,3,4,NA,NA,0.2692307692307693,0.3333333333333333,0.2604166666666668,0.21556886227544914,0.5696202531645571,1,0.26963740787655466,0.7848101265822786,0.22506755118605476,0.25287745596401995,0.4685615878407217,0.3155021983302655,1,1,1,0.5,1,0.5,0.0567298572846084,0.4,0.49134597145692166,0.9726670721734079,0.9547624792273414,0.5,0.5,0.75,0.7354859102801499,0.6134159408685358,0.523483912303471
A,42,A_42,58,11,12,21,0.5714285714285714,0.1590909090909091,0.7325723910923807,0.7291828279720489,7.644628099173554,11,11,3475,11,0.9482758620689655,0.75,0.8448275862068966,Park,Bäckeralage,47.3778306,8.52357823,0.8181818181818182,0.4827586206896552,0.2222222222222222,0.1206896551724138,4,2,3,12.011623881722743,4,0.4166666666666667,0.8275862068965517,0.9411764705882353,1.98,6.214866530171131,1,2,2,NA,NA,0.5576923076923078,0.6666666666666666,0.4166666666666669,0.4850299401197606,0.9764918625678123,0.7753875355900032,0.5315138952863505,0.8759396990789077,0.14649048469792747,0.186968179015476,0.4682021560397788,0.2672202732510608,0,0.5344718532574321,0.26723592662871604,0.5,1,1,1,0.6,0.82,0.22929234682482888,0.43125088203935646,0,0.25,0.25,0.23210864577283707,0.5260543228864185,0.5205673602009302
B,24,B_24,37,8,14,16,0.8125,0.14285714285714285,0.6912919772332695,0.6871087432340877,NA,18,18,354,6,1,1,0.8108108108108109,Real estate,Altwiesenstrasse,47.40297,8.57899,1,1,0.125,0.02702702702702703,3,2,2,3.1435438301279763,3,0.6428571428571429,0.8378378378378378,1,2.25,5.684902498739031,1,2,3,NA,NA,0.33333333333333337,0.4166666666666667,0.5208333333333336,0.33532934131736536,0.42721518987341783,1,0.40154066866267474,0.7136075949367089,0.1058471744454478,0.061467711102075925,0.3855821826359574,0.18429902272782706,1,1,1,0.25,1,0.5,0.341965689331537,0.4,0.4983931378663074,0.2975614542548004,0.3648446652710011,0,0.25,0.5,0.2824812239051603,0.39043718088573387,0.5200263579501592
B,50,B_50,17,7,11,12,0.75,0.15584415584415584,0.9432680223653439,0.9526824187213212,NA,22,22,16933,15,0.9411764705882353,0.9090909090909091,0.35294117647058826,Ruderal,Glattparkstrasse,47.4172938734014,8.56340153047356,1,1,0,0,4,2,2,0.21214177884615398,2,0.7272727272727273,0.7058823529411765,1,3.7560000000000002,8.43508061838926,1,2,2,NA,NA,0.11965811965811968,0.3333333333333333,0.36458333333333354,0.21556886227544914,0.5696202531645571,0.7445583738082389,0.2582859121500589,0.657089313486398,0.13836182264743155,0.8275237800884984,0.907083485448933,0.6243230293949543,1,1,1,0.5,1,0.5,0.0018506754241667082,0.2,0.44037013508483336,0.6783513645864195,0.7094509282122246,0,0.25,0.25,0.3775604585597288,0.4089652968222811,0.5192772116487744
A,34,A_34,20,8,9,13,0.7692307692307693,0.18055555555555555,0.9043355924068645,0.7820038047499909,NA,22,24,529,13,0.95,0.8888888888888888,0.6,Garden,NA,47.33657,8.51649,1,1,0.375,0.2,3,2,3,7.9260517424242725,4,0.6666666666666666,0.75,1,2.25,5.25503138331954,2,2,3,NA,NA,0.15170940170940173,0.4166666666666667,0.2604166666666668,0.2455089820359282,0.5258033106134372,0.7828746177370028,0.2685754292696658,0.65433896417522,0.20022997269842835,0.7091616388204688,0.5719255697215495,0.49377239374681553,1,1,1,0.25,1,1,0.8968546866942474,0.6,0.7493709373388495,0.2975614542548004,0.3109804164164848,0.5,0.25,0.5,0.37170837413425706,0.5605396557365533,0.5184177891785879
C,27,C_27,48,6,8,14,0.7142857142857143,0.2916666666666667,0.7365825079175272,0.4822764502077272,NA,27,27,135,6,1,1,0.9791666666666666,Garden,Breitensteinstrasse,47.39275,8.52191,1,1,0.5,0.7708333333333334,2,2,1,0.811872651889039,3,0.875,0.9791666666666666,1,3.7060000000000004,8.33937647564096,2,4,5,NA,NA,0.450854700854701,0.25,0.20833333333333345,0.27544910179640725,0.6509945750452081,1,0.2961592839961104,0.8254972875226041,0.47841085175984466,0.19915971226078058,0,0.22585685467354175,1,1,1,0,1,0,0.07143426397916085,0.4,0.29428685279583217,0.6657089372845729,0.6974588878622417,0.5,0.75,1,0.7226335650293629,0.5084602089125976,0.518287720195256
B,10,B_10,61,12,12,20,0.8,0.1388888888888889,0.7131576631497591,0.7068419869549675,9.343434343434344,25,25,1957,14,0.9672131147540983,0.8333333333333334,0.9016393442622951,Allotment,GZ Bachwiesen - Zürcher Gemeinschaftszentren,47.37907,8.48641,0.9166666666666666,0.7540983606557377,0.36363636363636365,0.5573770491803278,5,2,2,0.635357142857143,3,0.5833333333333334,0.9180327868852459,1,4.166,9.21850854352076,2,3,3,NA,NA,0.5897435897435899,0.75,0.4166666666666669,0.4550898203592815,0.4556962025316456,0.8576227001554118,0.5528750191923846,0.6566594513435287,0.09591214305039726,0.1279436389629885,0.4243319280325394,0.21606257001530838,0,1,0.5,0.75,1,0.5,0.05095410678509804,0.4,0.5401908213570196,0.7820192684615616,0.8076169952150769,0.5,0.5,0.5,0.6179272527353277,0.5790590370461737,0.5177971871525732
B,13,B_13,34,9,12,17,0.8823529411764706,0.1574074074074074,0.8003320149531551,0.8397431219648007,NA,21,21,2730,14,0.9705882352941176,0.9166666666666666,0.7058823529411765,Real estate,Eisenbahnerstrasse,47.38901,8.49055,0.8888888888888888,0.9411764705882353,0.125,0.029411764705882353,3,2,3,0.3811632962091035,5,0.8333333333333334,0.9411764705882353,1,3.2794999999999996,5.08976399439551,1,2,3,NA,NA,0.3012820512820513,0.5,0.4166666666666669,0.36526946107784436,0.26805658972449753,0.8722791869041194,0.3958045447566406,0.5701678883143084,0.14227562289396664,0.3929705831867764,0.6853070225173199,0.40685107619935434,0.7225403435710567,1,0.8612701717855283,0.25,1,1,0.021461344558892533,0.8,0.6142922689117785,0.5578690323998214,0.2902718750764762,0,0.25,0.5,0.3196281814952595,0.466960225203519,0.5092696052836023
A,40,A_40,14,6,9,12,0.9166666666666666,0.2222222222222222,0.9672960595199888,0.8044786504160365,NA,11,16,676,15,1,1,0.7142857142857143,Park,Josefwiese,47.3857731,8.52359424,1,1,0.16666666666666666,0.14285714285714285,4,2,3,7.462051742424222,3,0.7777777777777778,0.8571428571428571,1,2.81,7.0391460549098,2,3,4,NA,NA,0.08760683760683761,0.25,0.2604166666666668,0.21556886227544914,0.1898734177215191,1,0.20339809163723838,0.5949367088607596,0.3045478023464594,0.9005736752819042,0.6160589397698425,0.6070601391327354,1,1,1,0.5,1,1,0.8430192305909029,0.4,0.7486038461181805,0.43915664003548216,0.5345357873367946,0.5,0.5,0.75,0.5447384854744554,0.646671165796318,0.5060727158765893
C,40,C_40,27,5,14,19,0.7894736842105263,0.2714285714285714,0.9417876629465414,0.5374849640975974,NA,14,15,1790,5,1,1,0.6296296296296297,Park,Josefwiese,47.3857731,8.52359424,1,1,0,0,3,2,3,0.17585627457243597,1,0.8571428571428571,0.9259259259259259,0.9444444444444444,2.25,5.7999668452517055,1,3,3,NA,NA,0.22649572649572652,0.16666666666666666,0.5208333333333336,0.42514970059880247,0.47968021319120596,1,0.33478635677363233,0.739840106595603,0.4277421916450866,0.8230232002160724,0.09176919229222297,0.4475115280511273,1,0.5603345280764634,0.7801672640382318,0.25,1,1,0,0,0.45,0.2975614542548004,0.3792626021188697,0,0.5,0.5,0.335364811274734,0.392682405637367,0.5053026234057141
B,31,B_31,33,9,11,16,0.875,0.16161616161616163,0.7195313457391909,0.759962336932794,NA,21,32,861,14,0.9696969696969697,0.9090909090909091,0.8181818181818182,Garden,Schützenmatt,47.40882,8.52423,1,1,0.1111111111111111,0.12121212121212122,3,2,2,1.436204164804171,3,0.5454545454545454,0.8181818181818182,1,3.726407407407408,8.410983075335913,1,3,4,NA,NA,0.2905982905982907,0.5,0.36458333333333354,0.33532934131736536,0.28481012658227856,0.8684088592345475,0.3726277413122474,0.576609492908413,0.15281277740386878,0.14732087074257305,0.5286432144147225,0.27625895418705476,1,1,1,0.25,1,0.5,0.14387213414612998,0.4,0.458774426829226,0.6708689205759193,0.7064314276939325,0,0.5,0.75,0.5254600696539704,0.4921172482415982,0.5050235630587996
A,15,A_15,32,8,16,19,0.7894736842105263,0.1484375,0.8824957847315485,0.8703767770028139,NA,26,27,1048,9,0.84375,0.8125,0.65625,Real estate,Stüssistrasse,47.3933,8.54002,1,1,0.125,0.0625,5,2,2,6.267260869565206,3,0.625,0.75,0.9523809523809523,2.79,6.55891325549051,1,2,4,NA,NA,0.27991452991453,0.4166666666666667,0.6250000000000003,0.42514970059880247,0.47968021319120596,0.3214831804281346,0.4366827242949999,0.40058169680967026,0.1198183123447377,0.6427643858339691,0.7454616706876922,0.5026814562887997,1,0.623143881208397,0.8115719406041986,0.75,1,0.5,0.7043939900985076,0.4,0.6708787980197015,0.4340996691147435,0.4743610556831478,0,0.25,0.75,0.38169214495957826,0.5262854714896399,0.5045559857628478
A,29,A_29,11,7,9,10,0.9,0.15873015873015872,0.9866599586738648,0.9287082776283172,NA,21,21,2988,11,1,1,0.7272727272727273,Garden,Bühlwiesenstrasse,47.41697,8.5472,1,1,0.42857142857142855,0.5454545454545454,4,2,2,0.8497806897926635,6,0.7777777777777778,0.8181818181818182,1,2.46,5.58654992585358,2,3,3,NA,NA,0.05555555555555556,0.3333333333333333,0.2604166666666668,0.15568862275449102,0.2278481012658228,1,0.20124854457751168,0.6139240506329114,0.14558730002565012,0.9594436859541194,0.8600059812840871,0.6550123224212856,1,1,1,0.5,1,0.5,0.075832532320808,1,0.6151665064641616,0.3506596489225561,0.3525207680112048,0.5,0.5,0.5,0.4406360833867522,0.5279012949254569,0.5043262058133255
C,30,C_30,21,7,8,12,0.6666666666666666,0.21428571428571427,0.9028985108689263,0.5831511268808097,NA,22,23,192,4,1,1,0.8571428571428571,Garden,Eleonorenstrasse,47.3731,8.55761,0.8571428571428571,0.9523809523809523,0.3333333333333333,0.5714285714285714,3,2,2,2.541121239459657,2,1,1,1,3.914407407407408,8.469106124845204,1,2,3,NA,NA,0.16239316239316243,0.3333333333333333,0.20833333333333345,0.21556886227544914,0.7594936708860762,1,0.2299071728338196,0.8797468354430381,0.2846777395563582,0.7047926321032276,0.1814428519357198,0.3903044078651019,0.7753898019384743,1,0.8876949009692372,0.25,1,0.5,0.27206979507381296,0.2,0.4444139590147626,0.7184044472308624,0.7137144348340998,0,0.25,0.5,0.43642377641299246,0.4404188677138775,0.5036540193186742
A,58,A_58,33,8,14,18,0.8333333333333334,0.16071428571428573,0.8342684574820585,0.7465703075361255,NA,22,22,2404,12,0.9393939393939394,0.8571428571428571,0.9090909090909091,Ruderal,Allmannstrasse,47.4168364542774,8.55126416858936,1,1,0,0,4,2,2,0.8109025602867219,3,0.7142857142857143,0.8787878787878788,0.9333333333333333,3.784407407407408,8.815065804558945,3,2,3,NA,NA,0.2905982905982907,0.4166666666666667,0.5208333333333336,0.3952095808383234,0.379746835443038,0.7368177184690948,0.4058269678591536,0.5582822769560665,0.15055481572317547,0.496143953280147,0.5023455749184162,0.38301478130724625,1,0.4724014336917565,0.7362007168458783,0.5,1,0.5,0.07132170940184887,0.4,0.4942643418803698,0.6855341362460613,0.7570643078851068,1,0.25,0.5,0.6385196888262337,0.5663920153533017,0.49850876879317363
B,45,B_45,56,9,13,17,0.8235294117647058,0.1452991452991453,0.6791561033498386,0.8147739013962084,NA,17,18,737,11,1,1,0.875,Park,Kloptstockwiese,47.36235,8.52484,0.7777777777777778,0.44642857142857145,0.14285714285714285,0.017857142857142856,3,2,2,0.716499535603716,2,0.8461538461538461,0.9642857142857143,1,4.486,10.472425293011899,2,3,4,NA,NA,0.5363247863247864,0.5,0.4687500000000003,0.36526946107784436,0.4020848845867463,1,0.46758606185065776,0.7010424422933732,0.11196103991932514,0.024572299730795888,0.6362755022325792,0.25760294729423344,0,1,0.5,0.25,1,0.5,0.06036862773946876,0.2,0.4020737255478938,0.8629308031933794,0.9647368421057586,0.5,0.5,0.75,0.7155335290598276,0.5588036273038607,0.49676371802345887
A,36,A_36,20,6,9,11,0.8181818181818182,0.2037037037037037,0.8573539378464412,0.7453622907374472,NA,19,19,4335,11,1,1,0.9,Garden,Blüemlisalpstrasse,47.39129,8.54827,1,1,0.5,0.65,4,1,3,18.2144230769231,0,0.8888888888888888,0.95,1,4.79,10.22134372420287,1,2,4,NA,NA,0.15170940170940173,0.25,0.2604166666666668,0.18562874251497008,0.4142692750287687,1,0.21193870272275966,0.7071346375143843,0.25818432250289003,0.5663282929435969,0.4999734183664729,0.44149534460431994,1,1,1,0.5,0,1,1,0,0.5,0.9397967611886068,0.9332755049281858,0,0.25,0.75,0.5746144532233585,0.5373072266116792,0.4961574329437966
B,36,B_36,6,3,4,4,0.5,0.3333333333333333,0.9591479170272448,1,NA,16,16,67,5,1,1,0.8333333333333334,Garden,Blüemlisalpstrasse,47.39129,8.54827,1,1,0,0,2,2,1,0.515241750615576,2,0.75,0.8333333333333334,1,1.65,3.8900855541997696,1,2,3,NA,NA,0.0021367521367521296,0,0,0,1,1,5.341880341880324e-4,1,0.5827286814078756,0.8758017410916484,1,0.8195101408331746,1,1,1,0,1,0,0.03701775565070969,0.2,0.24740355113014195,0.14585232663264144,0.13994826474261582,0,0.25,0.5,0.20716011827505146,0.22728183470259672,0.49586837980891113
B,41,B_41,5,2,1,2,0,1,0.9709505944546688,NA,NA,3,3,59,1,1,1,1,Park,Pestalozianlage,47.375636,8.53877523,1,1,0,0,1,1,1,1.1125,0,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0,1,1,0,1,1,0.9116841705854047,NA,0.9558420852927023,1,1,1,0,0,0,0.10631445881254617,0,0.021262891762509235,0,0,0,0,0,0,0.010631445881254618,0.4944394573820308
C,41,C_41,6,3,2,3,0.3333333333333333,0.5,0.920619835714305,1,NA,6,6,156,2,1,1,1,Park,Pestalozianlage,47.375636,8.53877523,1,1,0.3333333333333333,0.5,3,1,1,0.558714285714286,0,1,1,1,1.664407407407408,3.214074741525663,1,1,1,NA,NA,0.0021367521367521296,0,0,0,1,1,5.341880341880324e-4,1,1,0.7586688981632277,1,0.9195562993877425,1,1,1,0.25,0,0,0.042061643053743006,0,0.058412328610748604,0.1494952186477663,0.05524191128900351,0,0,0,0.040947425987353965,0.04967987729905128,0.49311510785174173
B,23,B_23,46,7,10,14,0.5714285714285714,0.2,0.8003256961921292,0.7814758224713413,NA,18,18,1259,8,0.6521739130434783,0.9,0.5217391304347826,Real estate,Leimbachstrasse,47.33505,8.52019,1,1,0.14285714285714285,0.021739130434782608,4,2,2,3.8180922284718526,6,0.9,0.6521739130434783,1,2.3500000000000005,4.52792383107901,1,3,2,NA,NA,0.4294871794871796,0.3333333333333333,0.31250000000000017,0.27544910179640725,0.9764918625678123,0,0.3376924036542301,0.48824593128390614,0.24891162653417623,0.3929513729272067,0.5708887823002332,0.40425059392053875,1,1,1,0.5,1,0.5,0.42022995805700947,1,0.6840459916114019,0.32284630885849375,0.21987147531058412,0,0.5,0.25,0.2585435568338156,0.47129477422260874,0.4904932142288149
B,34,B_34,13,9,10,13,1,0.14444444444444443,1.0000000000000002,0.8475254479299283,NA,22,22,364,8,1,1,0.8461538461538461,Garden,NA,47.33657,8.51649,0.8888888888888888,0.9230769230769231,0.125,0.15384615384615385,5,2,3,1.590701865953595,3,0.9,0.9230769230769231,1,3,6.96378023301165,2,4,4,NA,NA,0.07692307692307693,0.5,0.31250000000000017,0.2455089820359282,0,1,0.2837330147397513,0.5,0.10982118700346803,1,0.7005890082874962,0.6034700650969881,0.6371681415929206,1,0.8185840707964602,0.75,1,1,0.16179768200883812,0.4,0.6623595364017676,0.48719786378249913,0.525092204736727,0.5,0.75,0.75,0.6024580137038452,0.6324087750528065,0.49004220378519847
C,1,C_1,16,7,7,10,0.8,0.20408163265306123,0.8962316210409821,0.8243492704304525,NA,25,25,280,13,1,1,0.8125,Allotment,Gartenareal Breitenstein,47.39364,8.51663,1,1,0.2857142857142857,0.375,4,1,3,1.3588097458886599,2,1,1,1,3.574407407407408,8.022182141598384,1,2,3,NA,NA,0.10897435897435899,0.3333333333333333,0.15625000000000008,0.15568862275449102,0.4556962025316456,1,0.18856157876554586,0.7278481012658228,0.2591305159690854,0.684523993426549,0.6550784480332572,0.5329109858096306,1,1,1,0.5,0,1,0.13489247069317867,0.2,0.36697849413863576,0.6324359415783057,0.6577134061788794,0,0.25,0.5,0.40802986955143705,0.38750418184503643,0.4896813178153312
A,30,A_30,18,6,10,14,0.7142857142857143,0.23333333333333334,0.9784957360855949,0.6584030519973935,NA,26,27,696,5,0.8888888888888888,0.8,0.6666666666666666,Garden,Eleonorenstrasse,47.3731,8.55761,1,1,0.16666666666666666,0.16666666666666666,4,2,1,5.888252662556165,2,0.8,0.8888888888888888,1,3.914407407407408,8.469106124845204,1,3,2,NA,NA,0.13034188034188035,0.25,0.31250000000000017,0.27544910179640725,0.6509945750452081,0.5174991505266733,0.24207274553457195,0.5842468627859407,0.33236589025260105,0.9346228651533882,0.32921343543005194,0.5320673969453471,1,1,1,0.5,1,0,0.6604196804191103,0.2,0.47208393608382204,0.7184044472308624,0.7137144348340998,0,0.5,0.25,0.43642377641299246,0.45425385624840725,0.48891396593765973
B,40,B_40,12,3,6,9,0.6666666666666666,0.5,0.973197315178593,0.38625344285713,NA,10,11,420,3,1,1,0.4166666666666667,Park,Josefwiese,47.3857731,8.52359424,1,1,0,0,1,2,2,0.15834171495593152,4,0.6666666666666666,0.75,1,2.12,5.08355160210296,1,2,2,NA,NA,0.06623931623931624,0,0.10416666666666673,0.125748502994012,0.7594936708860762,1,0.07403862147499873,0.8797468354430381,1,0.9185146375251393,0,0.6395048791750464,1,1,1,0,1,0.5,0,0.6,0.42,0.2646911432699993,0.2894934421173293,0,0.25,0.25,0.2108369170774657,0.31541845853873285,0.4830323934087373
A,32,A_32,26,9,11,18,0.6666666666666666,0.18181818181818182,0.9657216453452796,0.6664120348986251,NA,32,33,480,9,0.8846153846153846,0.8181818181818182,0.7692307692307693,Garden,Kapfsteig,47.36071,8.56979,0.8888888888888888,0.9230769230769231,0.5,0.4230769230769231,4,2,2,5.958957546953946,3,0.5454545454545454,0.7692307692307693,0.95,2.25,5.25503138331954,1,2,3,NA,NA,0.21581196581196585,0.5,0.36458333333333354,0.3952095808383234,0.7594936708860762,0.49894142554693005,0.3689012199959057,0.6292175482165031,0.203391119051399,0.8957871507017521,0.34494050254066216,0.48137292409793775,0.6371681415929206,0.6043010752688169,0.6207346084308687,0.5,1,0.5,0.6686231927042146,0.4,0.6137246385408429,0.2975614542548004,0.3109804164164848,0,0.25,0.5,0.271708374134257,0.44271650633755,0.48299177815473887
A,41,A_41,22,3,6,8,0.5,0.4444444444444444,0.7772554591340425,0.6244849351494961,NA,4,4,1273,4,1,1,0.8636363636363636,Park,Pestalozianlage,47.375636,8.53877523,1,1,0.3333333333333333,0.7727272727272727,3,1,2,5.930000000000031,2,0.8333333333333334,0.9090909090909091,1,1.8682622950819672,4.669703204294415,1,1,2,NA,NA,0.1730769230769231,0,0.10416666666666673,0.09580838323353294,1,1,0.0932629932442807,1,0.8609095604692918,0.32281337587260817,0.26260916039153626,0.4821106989111454,1,1,1,0.25,0,0.5,0.6652634022992622,0.2,0.3230526804598524,0.2010396305988006,0.23763689189099219,0,0,0.25,0.13773530449795857,0.2303939924789055,0.48266120138227464
